,Time_s,throttle,Velocity_kmh,Motor_torque_nm,Slope,Ambient_Temperature,SoC,Motor_Power_kw,Heating_Power_CAN,AirCon_Power,Heat_Exchanger_Temperature,Requested_Coolant_Temperature,Requested_Heating _Power,Cabin_Temperature,Recovered_Energy,Pos_Motor Power
7404,740.4000000000001,13.85,95.05,-11.5,-0.0,4.5,73.3,-1.99,0.96,0.0,41.5,85,960.0,23.18,1.99,0.0
7405,740.5,13.85,94.79,-11.5,0.0,4.5,73.3,-1.99,0.96,0.0,41.5,85,960.0,23.18,1.99,0.0
7406,740.6,13.7,94.58,-11.5,-0.0,4.5,73.3,-1.97,0.96,0.0,41.5,85,960.0,23.2,1.97,0.0
7407,740.7,13.55,94.27,-12.0,-0.0,4.5,73.3,-2.03,0.96,0.0,41.5,85,960.0,23.22,2.03,0.0
7408,740.8000000000001,13.7,94.11,-12.0,0.0,4.5,73.3,-2.05,0.96,0.0,41.5,85,960.0,23.23,2.05,0.0
7409,740.9000000000001,13.84,93.91,-12.0,-0.0,4.5,73.3,-2.08,0.96,0.0,41.5,85,960.0,23.25,2.08,0.0
7410,741.0,14.03,93.65,-12.0,-0.0,4.5,73.3,-2.1,0.96,0.0,41.5,85,960.0,23.27,2.1,0.0
7411,741.1,13.86,93.47,-12.0,0.0,4.5,73.3,-2.08,0.96,0.0,41.5,85,960.0,23.28,2.08,0.0
7412,741.2,13.85,93.14,-12.0,-0.0,4.5,73.3,-2.08,0.96,0.0,41.5,85,960.0,23.3,2.08,0.0
7413,741.3000000000001,13.7,92.9,-12.0,0.0,4.5,73.3,-2.05,0.96,0.0,41.5,85,944.39,23.32,2.05,0.0
7414,741.4000000000001,13.7,92.68,-12.0,-0.0,4.5,73.3,-2.05,0.96,0.0,41.5,85,864.4,23.33,2.05,0.0
7415,741.5,13.7,92.47,-12.0,-0.0,4.5,73.3,-2.05,0.96,0.0,41.5,85,800.0,23.34,2.05,0.0
7416,741.6,13.7,92.25,-12.0,0.0,4.5,73.3,-2.05,0.96,0.0,41.5,85,800.0,23.34,2.05,0.0
7417,741.7,13.85,92.03,-12.0,-0.0,4.5,73.3,-2.08,0.96,0.0,41.5,85,800.0,23.34,2.08,0.0
7418,741.8000000000001,13.85,91.77,-12.0,-0.0,4.5,73.3,-2.08,0.96,0.0,41.5,85,800.0,23.34,2.08,0.0
7419,741.9000000000001,13.86,91.57,-12.0,0.0,4.5,73.3,-2.08,0.96,0.0,41.5,85,800.0,23.34,2.08,0.0
7420,742.0,13.71,91.36,-12.0,-0.0,4.5,73.3,-2.06,0.96,0.0,41.5,85,800.0,23.34,2.06,0.0
7421,742.1,13.55,91.12,-12.0,-0.0,4.5,73.3,-2.03,0.76,0.0,41.5,85,800.0,23.34,2.03,0.0
7422,742.2,13.7,90.93,-12.0,0.0,4.5,73.3,-2.05,0.77,0.0,41.5,85,800.0,23.34,2.05,0.0
7423,742.3000000000001,13.84,90.66,-12.0,-0.0,4.5,73.3,-2.08,0.77,0.0,41.5,85,800.0,23.34,2.08,0.0
7424,742.4000000000001,14.49,90.39,-12.5,0.0,4.5,73.3,-2.26,0.77,0.0,41.5,85,800.0,23.34,2.26,0.0
7425,742.5,17.57,90.19,-12.5,-0.0,4.5,73.3,-2.75,0.78,0.0,41.5,85,803.89,23.34,2.75,0.0
7426,742.6,23.75,90.01,-12.5,-0.0,4.5,73.3,-3.71,0.78,0.0,41.5,85,823.88,23.34,3.71,0.0
7427,742.7,30.57,89.84,-12.01,0.0,4.5,73.3,-4.59,0.79,0.0,41.5,85,840.0,23.34,4.59,0.0
7428,742.8000000000001,38.32,89.68,-3.55,-0.0,4.5,73.3,-1.7,0.79,0.0,41.5,85,840.0,23.34,1.7,0.0
7429,742.9000000000001,46.4,89.62,2.5,-0.0,4.5,73.3,1.45,0.79,0.0,41.5,85,840.0,23.34,0.0,1.45
7430,743.0,53.84,89.44,2.99,0.0,4.5,73.3,2.01,0.8,0.0,41.5,85,840.0,23.34,0.0,2.01
7431,743.1,61.57,89.36,8.95,-0.0,4.5,73.3,6.89,0.8,0.0,41.5,85,840.0,23.34,0.0,6.89
7432,743.2,68.72,89.41,27.86,-0.0,4.5,73.3,23.93,0.81,0.0,41.5,85,840.0,23.34,0.0,23.93
7433,743.3000000000001,72.8,89.63,60.84,0.0,4.5,73.3,55.36,0.81,0.0,41.5,85,840.0,23.34,0.0,55.36
7434,743.4000000000001,74.99,89.97,85.89,-0.0,4.5,73.3,80.51,0.81,0.0,41.5,85,840.0,23.34,0.0,80.51
7435,743.5,77.12,90.47,104.93,-0.0,4.5,73.3,101.15,0.82,0.0,41.5,85,840.0,23.34,0.0,101.15
7436,743.6,78.53,90.99,115.48,0.0,4.5,73.28,113.36,0.82,0.0,41.5,85,840.0,23.34,0.0,113.36
7437,743.7,78.53,91.57,120.49,-0.0,4.5,73.23,118.28,0.83,0.0,41.5,85,843.87,23.34,0.0,118.28
7438,743.8000000000001,78.23,92.26,126.47,0.0,4.5,73.2,123.67,0.83,0.0,41.5,85,863.87,23.34,0.0,123.67
7439,743.9000000000001,78.1,92.9,129.96,-0.0,4.5,73.2,126.87,0.83,0.0,41.5,85,880.0,23.34,0.0,126.87
7440,744.0,77.78,93.6,128.99,-0.0,4.5,73.2,125.41,0.84,0.0,41.5,85,880.0,23.34,0.0,125.41
7441,744.1,77.45,94.26,130.48,0.0,4.5,73.2,126.32,0.85,0.0,41.5,85,880.0,23.34,0.0,126.32
7442,744.2,77.3,94.94,130.01,-0.0,4.5,73.2,125.62,0.86,0.0,41.5,85,880.0,23.34,0.0,125.62
7443,744.3000000000001,77.13,95.65,129.0,-0.0,4.5,73.2,124.37,0.87,0.0,41.5,85,880.0,23.34,0.0,124.37
7444,744.4000000000001,76.85,96.3,127.01,0.0,4.5,73.18,122.01,0.88,0.0,41.5,85,880.0,23.34,0.0,122.01
7445,744.5,76.2,96.95,127.0,-0.0,4.5,73.13,120.97,0.89,0.0,41.5,85,880.0,23.34,0.0,120.97
7446,744.6,76.2,97.57,125.49,-0.0,4.5,73.1,119.53,0.9,0.0,41.5,85,880.0,23.34,0.0,119.53
7447,744.7,76.2,98.19,124.02,0.0,4.5,73.1,118.13,0.91,0.0,41.5,85,880.0,23.34,0.0,118.13
7448,744.8000000000001,76.2,98.82,123.01,-0.0,4.5,73.1,117.17,0.92,0.0,41.5,85,880.0,23.34,0.0,117.17
7449,744.9000000000001,76.2,99.45,122.49,0.0,4.5,73.1,116.67,0.92,0.0,41.5,85,880.0,23.34,0.0,116.67
7450,745.0,76.2,100.06,122.0,-0.0,4.5,73.1,116.2,0.92,0.0,41.5,85,880.0,23.34,0.0,116.2
7451,745.1,76.2,100.67,120.0,-0.0,4.5,73.1,114.3,0.92,0.0,41.5,85,880.0,23.34,0.0,114.3
7452,745.2,75.93,101.27,120.01,0.0,4.5,73.08,113.9,0.92,0.0,41.5,85,880.0,23.34,0.0,113.9
7453,745.3000000000001,75.93,101.91,118.0,-0.0,4.5,73.03,112.0,0.92,0.0,41.5,85,880.0,23.34,0.0,112.0
7454,745.4000000000001,75.75,102.5,117.01,-0.0,4.5,73.0,110.79,0.92,0.0,41.5,85,880.0,23.34,0.0,110.79
7455,745.5,75.75,103.08,116.5,0.0,4.5,73.0,110.31,0.92,0.0,41.5,85,880.0,23.34,0.0,110.31
7456,745.6,75.6,103.64,115.5,-0.0,4.5,73.0,109.15,0.92,0.0,41.5,85,880.0,23.34,0.0,109.15
7457,745.7,75.6,104.26,114.49,-0.0,4.5,73.0,108.19,0.92,0.0,41.5,85,880.0,23.34,0.0,108.19
7458,745.8000000000001,75.6,104.86,113.5,0.0,4.5,72.98,107.26,0.92,0.0,41.5,85,880.0,23.34,0.0,107.26
7459,745.9000000000001,75.6,105.41,112.49,-0.0,4.5,72.93,106.3,0.92,0.0,41.5,85,880.0,23.34,0.0,106.3
7460,746.0,75.6,106.03,111.01,0.0,4.5,72.9,104.9,0.92,0.0,41.5,85,880.0,23.34,0.0,104.9
7461,746.1,75.6,106.52,110.01,-0.0,4.5,72.9,103.96,0.92,0.0,41.5,85,880.0,23.34,0.0,103.96
7462,746.2,75.6,107.03,109.5,-0.0,4.5,72.9,103.48,0.92,0.0,41.5,85,880.0,23.34,0.0,103.48
7463,746.3000000000001,75.6,107.6,108.5,0.0,4.5,72.9,102.53,0.92,0.0,41.5,85,880.0,23.34,0.0,102.53
7464,746.4000000000001,75.6,108.14,107.51,-0.0,4.5,72.9,101.6,0.92,0.0,41.5,85,880.0,23.34,0.0,101.6
7465,746.5,75.6,108.68,106.5,-0.0,4.5,72.9,100.64,0.92,0.0,41.47,85,876.17,23.34,0.0,100.64
7466,746.6,75.6,109.17,105.0,0.0,4.5,72.88,99.22,0.92,0.0,41.42,85,856.17,23.34,0.0,99.22
7467,746.7,75.0,109.71,104.49,-0.0,4.5,72.83,97.96,0.92,0.0,41.37,85,840.0,23.34,0.0,97.96
7468,746.8000000000001,74.68,110.21,103.02,-0.0,4.5,72.8,96.17,0.92,0.0,41.32,85,840.0,23.34,0.0,96.17
7469,746.9000000000001,74.35,110.68,102.5,0.0,4.5,72.8,95.26,0.92,0.0,41.27,85,840.0,23.34,0.0,95.26
7470,747.0,74.35,111.17,101.5,-0.0,4.5,72.8,94.33,0.92,0.0,41.22,85,840.0,23.34,0.0,94.33
7471,747.1,74.35,111.63,100.49,-0.0,4.5,72.8,93.39,0.92,0.0,41.17,85,840.0,23.34,0.0,93.39
7472,747.2,74.03,112.09,99.5,0.0,4.5,72.8,92.07,0.92,0.0,41.12,85,840.0,23.34,0.0,92.07
7473,747.3000000000001,73.43,112.56,98.51,-0.0,4.5,72.8,90.42,0.92,0.0,41.07,85,840.0,23.34,0.0,90.42
7474,747.4000000000001,72.5,113.01,97.99,0.0,4.5,72.78,88.8,0.92,0.0,41.02,85,840.0,23.34,0.0,88.8
7475,747.5,71.41,113.42,96.51,-0.0,4.5,72.73,86.15,0.92,0.0,41.0,85,840.0,23.34,0.0,86.15
7476,747.6,70.93,113.88,95.99,-0.0,4.5,72.7,85.11,0.92,0.0,41.0,85,840.0,23.34,0.0,85.11
7477,747.7,70.65,114.38,94.51,0.0,4.5,72.7,83.46,0.92,0.0,41.0,85,840.0,23.34,0.0,83.46
7478,747.8000000000001,70.65,114.79,94.0,-0.0,4.5,72.7,83.01,0.92,0.0,41.0,85,840.0,23.34,0.0,83.01
7479,747.9000000000001,70.65,115.15,92.02,-0.0,4.5,72.7,81.27,0.92,0.0,41.0,85,840.0,23.34,0.0,81.27
7480,748.0,70.16,115.52,92.0,0.0,4.5,72.7,80.68,0.92,0.0,41.0,85,840.0,23.34,0.0,80.68
7481,748.1,70.0,115.95,91.0,-0.0,4.5,72.7,79.62,0.84,0.0,41.0,85,840.0,23.34,0.0,79.62
7482,748.2,69.73,116.33,89.51,-0.0,4.5,72.68,78.02,0.84,0.0,41.0,85,840.0,23.34,0.0,78.02
7483,748.3000000000001,69.4,116.75,89.0,0.0,4.5,72.63,77.21,0.84,0.0,41.0,85,840.0,23.34,0.0,77.21
7484,748.4000000000001,69.4,117.17,87.57,-0.0,4.5,72.6,75.97,0.84,0.0,41.0,85,840.0,23.34,0.0,75.97
7485,748.5,69.4,117.55,88.0,0.0,4.5,72.6,76.34,0.84,0.0,41.0,85,840.0,23.34,0.0,76.34
7486,748.6,69.08,117.93,86.5,-0.0,4.5,72.6,74.69,0.84,0.0,41.0,85,840.0,23.34,0.0,74.69
7487,748.7,69.08,118.36,86.5,-0.0,4.5,72.6,74.69,0.84,0.0,41.0,85,840.0,23.34,0.0,74.69
7488,748.8000000000001,69.08,118.76,85.07,0.0,4.5,72.6,73.46,0.84,0.0,41.0,85,840.0,23.34,0.0,73.46
7489,748.9000000000001,69.08,119.14,85.0,-0.0,4.5,72.6,73.4,0.84,0.0,41.0,85,840.0,23.34,0.0,73.4
7490,749.0,69.08,119.49,84.04,-0.0,4.5,72.6,72.57,0.84,0.0,41.0,85,840.0,23.34,0.0,72.57
7491,749.1,68.64,119.87,84.5,0.0,4.5,72.6,72.5,0.84,0.0,41.0,85,855.18,23.34,0.0,72.5
7492,749.2,67.85,120.22,84.0,-0.0,4.5,72.58,71.24,0.84,0.0,41.0,85,935.18,23.34,0.0,71.24
7493,749.3000000000001,66.16,120.62,83.0,-0.0,4.5,72.53,68.64,0.84,0.0,41.0,85,1022.76,23.34,0.0,68.64
7494,749.4000000000001,61.85,120.83,82.0,0.0,4.5,72.5,63.4,0.84,0.0,41.0,85,1142.75,23.34,0.0,63.4
7495,749.5,59.03,121.22,80.0,-0.0,4.5,72.5,59.03,0.84,0.0,41.0,85,1243.79,23.34,0.0,59.03
7496,749.6,58.23,121.66,77.54,-0.0,4.5,72.5,56.44,0.84,0.0,41.0,85,1263.79,23.34,0.0,56.44
7497,749.7,58.08,122.01,74.54,0.0,4.5,72.5,54.12,0.84,0.0,41.0,85,1280.0,23.34,0.0,54.12
7498,749.8000000000001,57.76,122.22,71.54,-0.0,4.5,72.5,51.65,0.84,0.0,41.0,85,1280.0,23.34,0.0,51.65
7499,749.9000000000001,57.6,122.49,69.07,0.0,4.5,72.5,49.73,0.84,0.0,41.0,85,1280.0,23.34,0.0,49.73
7500,750.0,57.6,122.76,67.5,-0.0,4.5,72.5,48.6,0.84,0.0,41.0,85,1280.0,23.34,0.0,48.6
7501,750.1,56.24,122.98,65.61,-0.0,4.5,72.5,46.12,1.28,0.0,41.0,85,1280.0,23.34,0.0,46.12
7502,750.2,56.21,123.24,63.5,0.0,4.5,72.48,44.62,1.29,0.0,41.0,85,1280.0,23.34,0.0,44.62
7503,750.3000000000001,56.23,123.51,61.11,-0.0,4.5,72.43,42.95,1.29,0.0,41.0,85,1280.0,23.34,0.0,42.95
7504,750.4000000000001,56.06,123.73,59.53,-0.0,4.5,72.4,41.72,1.29,0.0,41.0,85,1280.0,23.34,0.0,41.72
7505,750.5,56.23,123.89,58.0,0.0,4.5,72.4,40.77,1.3,0.0,41.0,85,1280.0,23.35,0.0,40.77
7506,750.6,56.23,124.07,57.54,-0.0,4.5,72.4,40.44,1.3,0.0,41.0,85,1280.0,23.37,0.0,40.44
7507,750.7,56.49,124.24,56.53,-0.0,4.5,72.4,39.92,1.31,0.0,41.0,85,1280.0,23.38,0.0,39.92
7508,750.8000000000001,56.68,124.54,55.53,0.0,4.5,72.4,39.34,1.31,0.0,41.0,85,1280.0,23.4,0.0,39.34
7509,750.9000000000001,56.68,124.73,55.0,-0.0,4.5,72.4,38.97,1.31,0.0,41.0,85,1280.0,23.42,0.0,38.97
7510,751.0,57.25,124.77,53.5,0.0,4.5,72.4,38.29,1.32,0.0,41.0,85,1280.0,23.43,0.0,38.29
7511,751.1,57.28,125.0,54.46,-0.0,4.5,72.4,38.99,1.32,0.0,41.0,85,1280.0,23.45,0.0,38.99
7512,751.2,57.28,125.15,55.5,-0.0,4.5,72.4,39.74,1.31,0.0,41.0,85,1280.0,23.47,0.0,39.74
7513,751.3000000000001,57.57,125.4,55.03,0.0,4.5,72.4,39.6,1.31,0.0,41.0,85,1280.0,23.48,0.0,39.6
7514,751.4000000000001,57.6,125.56,55.47,-0.0,4.5,72.38,39.94,1.31,0.0,41.0,85,1280.0,23.5,0.0,39.94
7515,751.5,58.06,125.73,56.0,-0.0,4.5,72.33,40.64,1.3,0.0,41.0,85,1280.0,23.5,0.0,40.64
7516,751.6,58.23,125.87,56.5,0.0,4.5,72.3,41.12,1.3,0.0,41.0,85,1280.0,23.5,0.0,41.12
7517,751.7,58.53,126.07,57.5,-0.0,4.5,72.3,42.07,1.29,0.0,41.0,85,1280.0,23.5,0.0,42.07
7518,751.8000000000001,58.85,126.32,57.5,-0.0,4.5,72.3,42.3,1.29,0.0,41.0,85,1280.0,23.5,0.0,42.3
7519,751.9000000000001,58.85,126.5,58.0,0.0,4.5,72.3,42.67,1.29,0.0,41.0,85,1280.0,23.5,0.0,42.67
7520,752.0,58.85,126.66,58.04,-0.0,4.5,72.3,42.7,1.28,0.0,41.0,85,1280.0,23.5,0.0,42.7
7521,752.1,58.24,126.88,58.03,0.0,4.5,72.3,42.25,1.28,0.0,41.0,85,1280.0,23.5,0.0,42.25
7522,752.2,54.61,127.01,57.5,-0.0,4.5,72.3,39.25,1.28,0.0,41.0,85,1280.0,23.5,0.0,39.25
7523,752.3000000000001,42.45,127.29,55.57,-0.0,4.5,72.3,29.49,1.28,0.0,41.0,85,1280.0,23.5,0.0,29.49
7524,752.4000000000001,35.48,127.47,48.57,0.0,4.5,72.3,21.54,1.28,0.0,41.0,85,1280.0,23.5,0.0,21.54
7525,752.5,33.89,127.5,35.1,-0.0,4.5,72.3,14.87,1.28,0.0,41.0,85,1280.0,23.49,0.0,14.87
7526,752.6,33.55,127.49,24.71,-0.0,4.5,72.3,10.36,1.28,0.0,41.0,85,1280.0,23.48,0.0,10.36
7527,752.7,33.73,127.49,20.93,0.0,4.5,72.3,8.82,1.28,0.0,41.0,85,1280.0,23.46,0.0,8.82
7528,752.8000000000001,33.88,127.4,15.1,-0.0,4.5,72.3,6.39,1.28,0.0,41.0,85,1280.0,23.44,0.0,6.39
7529,752.9000000000001,34.79,127.3,11.61,-0.0,4.5,72.3,5.05,1.28,0.0,41.0,85,1280.0,23.43,0.0,5.05
7530,753.0,36.18,127.18,10.93,0.0,4.5,72.3,4.94,1.28,0.0,41.0,85,1280.0,23.41,0.0,4.94
7531,753.1,38.05,127.1,8.07,-0.0,4.5,72.3,3.84,1.28,0.0,41.0,85,1280.0,23.39,0.0,3.84
7532,753.2,39.59,127.01,8.0,-0.0,4.5,72.3,3.96,1.29,0.0,41.0,85,1280.0,23.38,0.0,3.96
7533,753.3000000000001,40.39,126.93,6.97,0.0,4.5,72.3,3.52,1.29,0.0,41.0,85,1280.0,23.36,0.0,3.52
7534,753.4000000000001,41.45,126.79,6.0,-0.0,4.5,72.28,3.11,1.29,0.0,41.0,85,1280.0,23.34,0.0,3.11
7535,753.5,42.68,126.68,5.0,0.0,4.5,72.23,2.67,1.3,0.0,41.0,85,1280.0,23.34,0.0,2.67
7536,753.6,43.18,126.53,5.97,-0.0,4.5,72.2,3.22,1.3,0.0,41.0,85,1280.0,23.34,0.0,3.22
7537,753.7,43.34,126.35,6.97,-0.0,4.5,72.2,3.78,1.31,0.0,41.0,85,1280.0,23.34,0.0,3.78
7538,753.8000000000001,44.25,126.33,7.97,0.0,4.5,72.2,4.41,1.31,0.0,41.0,85,1280.0,23.34,0.0,4.41
7539,753.9000000000001,45.48,126.25,8.5,-0.0,4.5,72.2,4.83,1.31,0.0,41.0,85,1280.0,23.34,0.0,4.83
7540,754.0,46.88,126.13,9.47,-0.0,4.5,72.2,5.55,1.32,0.0,41.0,85,1280.0,23.34,0.0,5.55
7541,754.1,47.36,126.03,10.5,0.0,4.5,72.2,6.22,1.32,0.0,41.0,85,1280.0,23.34,0.0,6.22
7542,754.2,47.38,125.92,11.5,-0.0,4.5,72.2,6.81,1.31,0.0,41.0,85,1280.0,23.34,0.0,6.81
7543,754.3000000000001,47.53,125.9,12.0,-0.0,4.5,72.2,7.13,1.31,0.0,41.0,85,1280.0,23.34,0.0,7.13
7544,754.4000000000001,47.68,125.83,13.5,0.0,4.5,72.2,8.05,1.3,0.0,41.0,85,1280.0,23.34,0.0,8.05
7545,754.5,47.85,125.76,14.03,-0.0,4.5,72.2,8.39,1.3,0.0,41.0,85,1280.0,23.34,0.0,8.39
7546,754.6,48.11,125.82,15.5,0.0,4.5,72.2,9.32,1.29,0.0,41.0,85,1280.0,23.34,0.0,9.32
7547,754.7,48.13,125.71,16.5,-0.0,4.5,72.2,9.93,1.29,0.0,41.0,85,1280.0,23.34,0.0,9.93
7548,754.8000000000001,48.13,125.61,17.47,-0.0,4.5,72.2,10.51,1.28,0.0,41.0,85,1280.0,23.34,0.0,10.51
7549,754.9000000000001,47.98,125.47,18.07,0.0,4.5,72.2,10.84,1.28,0.0,41.0,85,1280.0,23.34,0.0,10.84
7550,755.0,48.13,125.59,18.47,-0.0,4.5,72.2,11.11,1.28,0.0,41.0,85,1280.0,23.34,0.0,11.11
7551,755.1,48.3,125.6,19.0,-0.0,4.5,72.2,11.47,1.28,0.0,41.0,85,1280.0,23.34,0.0,11.47
7552,755.2,48.63,125.57,19.5,0.0,4.5,72.2,11.85,1.28,0.0,41.0,85,1280.0,23.34,0.0,11.85
7553,755.3000000000001,48.64,125.51,20.93,-0.0,4.5,72.2,12.73,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.73
7554,755.4000000000001,48.63,125.47,21.5,-0.0,4.5,72.2,13.07,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.07
7555,755.5,48.63,125.42,21.5,0.0,4.5,72.2,13.07,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.07
7556,755.6,48.63,125.49,21.47,-0.0,4.5,72.2,13.05,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.05
7557,755.7,48.64,125.47,21.5,-0.0,4.5,72.2,13.07,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.07
7558,755.8000000000001,48.63,125.48,21.03,0.0,4.5,72.2,12.78,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.78
7559,755.9000000000001,48.63,125.39,21.47,-0.0,4.5,72.2,13.05,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.05
7560,756.0,48.61,125.31,21.5,0.0,4.5,72.2,13.06,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.06
7561,756.1,48.45,125.41,21.0,-0.0,4.5,72.2,12.72,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.72
7562,756.2,48.63,125.37,20.53,-0.0,4.5,72.2,12.48,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.48
7563,756.3000000000001,48.63,125.4,20.97,0.0,4.5,72.2,12.75,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.75
7564,756.4000000000001,48.63,125.33,21.5,-0.0,4.5,72.2,13.07,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.07
7565,756.5,48.63,125.36,21.0,-0.0,4.5,72.2,12.77,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.77
7566,756.6,48.45,125.3,21.5,0.0,4.5,72.2,13.02,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.02
7567,756.7,48.46,125.25,21.47,-0.0,4.5,72.2,13.01,1.28,0.0,41.0,85,1280.0,23.34,0.0,13.01
7568,756.8000000000001,48.63,125.29,21.03,-0.0,4.5,72.2,12.78,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.78
7569,756.9000000000001,48.63,125.34,20.47,0.0,4.5,72.2,12.44,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.44
7570,757.0,48.45,125.29,20.53,-0.0,4.5,72.2,12.43,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.43
7571,757.1,48.45,125.22,20.53,0.0,4.5,72.2,12.43,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.43
7572,757.2,48.45,125.23,20.47,-0.0,4.5,72.2,12.4,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.4
7573,757.3000000000001,48.45,125.23,20.0,-0.0,4.5,72.2,12.11,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.11
7574,757.4000000000001,48.3,125.15,20.5,0.0,4.5,72.18,12.38,1.28,0.0,41.0,85,1280.0,23.34,0.0,12.38
7575,757.5,48.45,125.17,20.5,-0.0,4.5,72.13,12.42,1.28,0.0,41.0,85,1280.0,23.35,0.0,12.42
7576,757.6,48.45,125.2,20.5,-0.0,4.5,72.1,12.42,1.28,0.0,41.0,85,1280.0,23.37,0.0,12.42
7577,757.7,48.45,125.13,20.5,0.0,4.5,72.1,12.42,1.28,0.0,41.0,85,1280.0,23.38,0.0,12.42
7578,757.8000000000001,48.45,125.12,20.03,-0.0,4.5,72.1,12.13,1.28,0.0,41.0,85,1280.0,23.4,0.0,12.13
7579,757.9000000000001,48.45,125.09,20.03,-0.0,4.5,72.1,12.13,1.28,0.0,41.0,85,1280.0,23.42,0.0,12.13
7580,758.0,48.45,125.13,20.03,0.0,4.5,72.1,12.13,1.28,0.0,41.0,85,1280.0,23.43,0.0,12.13
7581,758.1,48.45,125.08,20.07,-0.0,4.5,72.1,12.15,1.28,0.0,41.0,85,1280.0,23.45,0.0,12.15
7582,758.2,48.45,125.05,20.03,0.0,4.5,72.1,12.13,1.28,0.0,41.0,85,1280.0,23.47,0.0,12.13
7583,758.3000000000001,48.45,125.06,20.5,-0.0,4.5,72.1,12.42,1.28,0.0,41.0,85,1280.0,23.48,0.0,12.42
7584,758.4000000000001,48.45,125.0,20.5,-0.0,4.5,72.1,12.42,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.42
7585,758.5,48.45,124.97,20.03,0.0,4.5,72.1,12.13,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.13
7586,758.6,48.45,124.92,20.03,-0.0,4.5,72.1,12.13,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.13
7587,758.7,48.61,124.87,20.03,-0.0,4.5,72.1,12.17,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.17
7588,758.8000000000001,48.46,124.87,21.0,0.0,4.5,72.1,12.72,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.72
7589,758.9000000000001,48.63,124.82,20.56,-0.0,4.5,72.1,12.5,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.5
7590,759.0,48.47,124.75,20.5,-0.0,4.5,72.1,12.42,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.42
7591,759.1,48.45,124.68,20.5,0.0,4.5,72.1,12.42,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.42
7592,759.2,48.45,124.68,20.06,-0.0,4.5,72.1,12.15,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.15
7593,759.3000000000001,48.6,124.65,20.94,-0.0,4.5,72.1,12.72,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.72
7594,759.4000000000001,48.45,124.65,20.5,0.0,4.5,72.1,12.42,1.29,0.0,41.0,85,1280.0,23.5,0.0,12.42
7595,759.5,48.45,124.54,21.0,-0.0,4.5,72.1,12.72,1.29,0.0,40.97,85,1280.0,23.5,0.0,12.72
7596,759.6,48.45,124.55,20.92,0.0,4.5,72.1,12.67,1.29,0.0,40.92,85,1280.0,23.5,0.0,12.67
7597,759.7,48.45,124.58,20.58,-0.0,4.5,72.1,12.46,1.29,0.0,40.87,85,1280.0,23.5,0.0,12.46
7598,759.8000000000001,48.45,124.57,21.0,-0.0,4.5,72.1,12.72,1.29,0.0,40.82,85,1280.0,23.5,0.0,12.72
7599,759.9000000000001,48.45,124.47,20.5,0.0,4.5,72.1,12.42,1.29,0.0,40.77,85,1280.0,23.5,0.0,12.42
7600,760.0,48.63,124.43,21.0,-0.0,4.5,72.1,12.77,1.29,0.0,40.72,85,1280.0,23.5,0.0,12.77
7601,760.1,48.63,124.54,20.92,-0.0,4.5,72.1,12.72,1.29,0.0,40.67,85,1280.0,23.5,0.0,12.72
7602,760.2,48.63,124.53,21.5,0.0,4.5,72.1,13.07,1.29,0.0,40.62,85,1280.0,23.5,0.0,13.07
7603,760.3000000000001,48.63,124.47,21.42,-0.0,4.5,72.1,13.02,1.3,0.0,40.57,85,1280.0,23.5,0.0,13.02
7604,760.4000000000001,48.63,124.41,21.5,-0.0,4.5,72.1,13.07,1.3,0.0,40.52,85,1280.0,23.5,0.0,13.07
7605,760.5,48.63,124.47,21.5,0.0,4.5,72.1,13.07,1.3,0.0,40.5,85,1280.0,23.5,0.0,13.07
7606,760.6,48.45,124.45,21.42,-0.0,4.5,72.1,12.97,1.3,0.0,40.5,85,1280.0,23.5,0.0,12.97
